     X_meter,            Y_meter,        Vel_Mag_m_p_s,       Water_Depth_m
5.455833278,0.920350766,0.115415579,0.14983179
5.455833278,0.840341156,0.163785121,0.149842887
5.455833278,0.760331546,0.20662264,0.149856869
5.455833278,0.680321936,0.243946375,0.14987239
5.455833278,0.600312326,0.276073031,0.149890113
5.455833278,0.520302716,0.303323369,0.149909744
5.455833278,0.440293106,0.326042921,0.149931459
5.455833278,0.360283496,0.344602217,0.149955044
5.455833278,0.280273885,0.359391968,0.149980198
5.455833278,0.200264275,0.370805019,0.150006867
5.455833278,0.120254665,0.379275813,0.150034958
5.455833278,0.040245055,0.385220127,0.15006415
5.455833278,-0.039764555,0.389025677,0.150094086
5.455833278,-0.119774165,0.391020114,0.150124355
5.455833278,-0.199783775,0.391370386,0.150154693
5.455833278,-0.279793385,0.389850816,0.150184553
5.455833278,-0.359802995,0.385488526,0.150213811
5.455833278,-0.439812605,0.376358335,0.150241584
5.45581442,-0.52153783,0.360609582,0.150267721
5.455874011,-0.599999674,0.342110675,0.150290056
5.455816196,-0.678293669,0.328642263,0.150307117
5.455833278,-0.759851045,0.330856748,0.150323485
5.455833278,-0.839860655,0.343096403,0.150338597
5.455833278,-0.919870265,0.355726546,0.15035369
5.455833278,-0.999879875,0.364440257,0.150368998
5.455833278,-1.079889485,0.369090045,0.150383637
5.455833278,-1.159899095,0.370912732,0.15039759
5.455833278,-1.239908705,0.371122483,0.150410433
5.455833278,-1.319918315,0.370554259,0.15042214
5.455833278,-1.399927925,0.369679022,0.150432616
5.455833278,-1.479937535,0.368709357,0.150441843
5.455833278,-1.559947145,0.367681486,0.150449792
5.455833278,-1.639956755,0.366481446,0.150456465
5.455833278,-1.719966365,0.364816038,0.150461812
5.455833278,-1.799975975,0.362151582,0.15046587
5.455833278,-1.879985585,0.357641679,0.150468579
5.455833278,-1.959995195,0.350140833,0.150469701
5.574166887,1.960018326,0.016301076,0.149845576
5.574166887,1.880054978,0.017542353,0.149845737
5.574166887,1.80009163,0.018406225,0.149846443
5.574166887,1.720128283,0.018943558,0.149847241
5.574166887,1.640164935,0.019057201,0.149848326
5.574166887,1.560201587,0.018708116,0.149849545
5.574166887,1.480238239,0.017853295,0.149850808
5.574166887,1.400274891,0.016471579,0.149851998
5.574166887,1.320311543,0.014578974,0.149852717
5.574166887,1.240348195,0.012024141,0.149853382
5.574166612,1.16036194,0.005431547,0.149851517
5.574166612,1.080352777,0.018833244,0.149850666
5.574166612,1.000343614,0.064141369,0.149854743
5.574166612,0.920334451,0.115762151,0.149862419
5.574166612,0.840325288,0.163300026,0.149871986
5.574166612,0.760316125,0.205695869,0.149883075
5.574166612,0.680306962,0.242791374,0.149895222
5.574166612,0.600297799,0.274809986,0.149909076
5.574166612,0.520288636,0.30203007,0.149924621
5.574166612,0.440279473,0.324773742,0.149942174
5.574166612,0.36027031,0.343394619,0.149961726
5.574166612,0.280261147,0.358271441,0.149983109
5.574166612,0.200251984,0.369803205,0.150006035
5.574166612,0.120242821,0.378391795,0.150030369
5.574166612,0.040233658,0.384455969,0.150055902
5.574166612,-0.039775506,0.388380612,0.150082315
5.574166612,-0.119784669,0.39047996,0.150109213
5.574166612,-0.199793832,0.390899356,0.150136319
5.574166612,-0.279802995,0.389388804,0.150163142
5.574166612,-0.359812158,0.384990955,0.150189477
5.574166612,-0.439821321,0.375951934,0.15021459
5.574147717,-0.521466303,0.360783064,0.150238246
5.574207177,-0.599999689,0.343339218,0.150258587
5.5741495,-0.678373033,0.330603926,0.15027451
5.574166612,-0.759857973,0.332215787,0.150289793
5.574166612,-0.839867136,0.343506039,0.150303895
5.574166612,-0.919876299,0.355655528,0.150318039
5.574166612,-0.999885462,0.364303101,0.150332291
5.574166612,-1.079894625,0.36906408,0.150345971
5.574166612,-1.159903788,0.371025006,0.150358993
5.574166612,-1.239912951,0.371344162,0.150370997
5.574166612,-1.319922114,0.370848798,0.15038194
5.574166612,-1.399931277,0.370017475,0.150391734
5.574166612,-1.47994044,0.369070844,0.150400358
5.574166612,-1.559949603,0.368048545,0.150407787
5.574166612,-1.639958766,0.366835208,0.150414019
5.574166612,-1.719967929,0.365133877,0.150419015
5.574166612,-1.799977092,0.36240918,0.150422789
5.574166612,-1.879986255,0.357822835,0.15042534
5.574166612,-1.959995418,0.350257041,0.150426289
5.69250022,1.960017432,0.01721579,0.149850865
5.69250022,1.880052296,0.018462779,0.14985123
5.69250022,1.800087161,0.019246503,0.149852571
5.69250022,1.720122025,0.019652425,0.149854325
5.69250022,1.640156889,0.019557045,0.14985673
5.69250022,1.560191753,0.018901395,0.149859704
5.69250022,1.480226618,0.017620563,0.1498632
5.69250022,1.400261482,0.01566859,0.149867097
5.69250022,1.320296346,0.013059849,0.149871231
5.69250022,1.24033121,0.00943794,0.149875599
5.692499945,1.160344284,0.00264987,0.149878235
5.692499945,1.080335568,0.021985534,0.149881791
5.692499945,1.000326852,0.065220818,0.149887588
5.692499945,0.920318136,0.115721113,0.1498946
5.692499945,0.84030942,0.16268755,0.14990205
5.692499945,0.760300704,0.204772508,0.14990976
5.692499945,0.680291988,0.24171297,0.149918013
5.692499945,0.600283272,0.273664267,0.149927578
5.692499945,0.520274556,0.300872805,0.149938757
5.692499945,0.44026584,0.323644538,0.149951979
5.692499945,0.360257124,0.342322366,0.149967352
5.692499945,0.280248408,0.357276983,0.149984832
5.692499945,0.200239692,0.368900565,0.150004176
5.692499945,0.120230976,0.377597408,0.15002507
5.692499945,0.04022226,0.383766794,0.150047272
5.692499945,-0.039786456,0.387790281,0.150070493
5.692499945,-0.119795173,0.389973712,0.150094372
5.692499945,-0.199803889,0.39044207,0.150118605
5.692499945,-0.279812605,0.388924947,0.150142735
5.692499945,-0.359821321,0.384487022,0.150166495
5.692499945,-0.439830037,0.3755381,0.15018925
5.692481014,-0.521394777,0.360906353,0.150210718
5.692540345,-0.599999705,0.344399766,0.150229282
5.692482803,-0.678452396,0.332347495,0.150244105
5.692499945,-0.759864901,0.333481486,0.150258318
5.692499945,-0.839873617,0.343918357,0.150271495
5.692499945,-0.919882333,0.355590184,0.150284825
5.692499945,-0.999891049,0.364143244,0.150298131
5.692499945,-1.079899765,0.368990551,0.150310903
5.692499945,-1.159908481,0.3710752,0.150323045
5.692499945,-1.239917197,0.371496915,0.150334259
5.692499945,-1.319925913,0.371071357,0.150344488
5.692499945,-1.39993463,0.370282252,0.150353646
5.692499945,-1.479943346,0.369357187,0.150361713
5.692499945,-1.559952062,0.368338865,0.150368661
5.692499945,-1.639960778,0.367110556,0.150374488
5.692499945,-1.719969494,0.365371515,0.150379159
5.692499945,-1.79997821,0.362586129,0.150382669
5.692499945,-1.879986926,0.357925854,0.150385076
5.692499945,-1.959995642,0.350298987,0.150385869
5.810833554,1.960016538,0.018242607,0.1498547
5.810833554,1.880049615,0.019490916,0.1498553
5.810833554,1.800082691,0.020190781,0.149857277
5.810833554,1.720115767,0.020456615,0.149860037
5.810833554,1.640148844,0.020137124,0.14986381
5.810833554,1.56018192,0.019142079,0.149868628
5.810833554,1.480214996,0.017374189,0.149874467
5.810833554,1.400248073,0.014759731,0.149881216
5.810833554,1.320281149,0.011245029,0.149888964
5.810833554,1.240314225,0.006425643,0.149897085
5.810833278,1.160326629,0.003382786,0.149904732
5.810833278,1.08031836,0.024502897,0.149912221
5.810833278,1.000310091,0.06570342,0.149919532
5.810833278,0.920301822,0.115383474,0.149925461
5.810833278,0.840293553,0.162017744,0.149930373
5.810833278,0.760285283,0.203924514,0.149934367
5.810833278,0.680277014,0.240782036,0.14993843
5.810833278,0.600268745,0.272701975,0.149943535
5.810833278,0.520260476,0.299910997,0.149950315
5.810833278,0.440252207,0.322706683,0.149959312
5.810833278,0.360243938,0.341427533,0.149970705
5.810833278,0.280235669,0.35644101,0.149984494
5.810833278,0.2002274,0.36813553,0.150000476
5.810833278,0.120219131,0.376911229,0.15001832
5.810833278,0.040210862,0.383164462,0.15003765
5.810833278,-0.039797407,0.387268125,0.150058143
5.810833278,-0.119805677,0.389512652,0.150079429
5.810833278,-0.199813946,0.390008266,0.150101194
5.810833278,-0.279822215,0.388468171,0.150123008
5.810833278,-0.359830484,0.383984295,0.150144558
5.810833278,-0.439838753,0.375121833,0.150165273
5.81081431,-0.521323251,0.360986817,0.150184848
5.810873514,-0.59999972,0.345318455,0.150201859
5.810816106,-0.67853176,0.333901497,0.150215653
5.810833278,-0.759871829,0.334663973,0.150228848
5.810833278,-0.839880098,0.344335684,0.150241231
5.810833278,-0.919888367,0.355523221,0.150253821
5.810833278,-0.999896636,0.363957375,0.15026628
5.810833278,-1.079904906,0.368871958,0.150278231
5.810833278,-1.159913175,0.371068312,0.15028957
5.810833278,-1.239921444,0.371585663,0.150300053
5.810833278,-1.319929713,0.371226529,0.150309618
5.810833278,-1.399937982,0.370477759,0.150318187
5.810833278,-1.479946251,0.369572593,0.150325737
5.810833278,-1.55995452,0.368556581,0.150332242
5.810833278,-1.639962789,0.367311553,0.150337695
5.810833278,-1.719971058,0.365533893,0.150342067
5.810833278,-1.799979327,0.362687884,0.150345337
5.810833278,-1.879987596,0.357955576,0.150347619
5.810833278,-1.959995865,0.350271204,0.150348271
5.929166887,1.960015644,0.019464301,0.149856305
5.929166887,1.880046933,0.020711712,0.149857153
5.929166887,1.800078221,0.021336015,0.149859681
5.929166887,1.720109509,0.021470524,0.149863381
5.929166887,1.640140798,0.020938243,0.1498684
5.929166887,1.560172086,0.019606378,0.149874922
5.929166887,1.480203375,0.017342155,0.149882904
5.929166887,1.400234663,0.014043627,0.149892307
5.929166887,1.320265952,0.009571717,0.14990327
5.929166887,1.24029724,0.003435157,0.149914764
5.929166612,1.160308973,0.00648048,0.149927337
5.929166612,1.080301151,0.026875098,0.149938833
5.929166612,1.000293329,0.065910921,0.149947329
5.929166612,0.920285507,0.114881038,0.149951815
5.929166612,0.840277685,0.161388455,0.149953959
5.929166612,0.760269863,0.2032422,0.149954116
5.929166612,0.680262041,0.240083798,0.149953949
5.929166612,0.600254218,0.272001042,0.149954702
5.929166612,0.520246396,0.299212529,0.149957335
5.929166612,0.440238574,0.322016884,0.149962495
5.929166612,0.360230752,0.340755909,0.149970396
5.929166612,0.28022293,0.355798927,0.149981026
5.929166612,0.200215108,0.367534067,0.149994157
5.929166612,0.120207286,0.376358975,0.150009438
5.929166612,0.040199464,0.382666509,0.150026443
5.929166612,-0.039808358,0.386821012,0.150044769
5.929166612,-0.11981618,0.389103679,0.150063988
5.929166612,-0.199824003,0.389604705,0.150083766
5.929166612,-0.279831825,0.388024186,0.150103679
5.929166612,-0.359839647,0.383487186,0.150123401
5.929166612,-0.439847469,0.374705655,0.150142413
5.929147607,-0.521251724,0.361029287,0.150160399
5.929206684,-0.599999735,0.346114209,0.150176113
5.92914941,-0.678611124,0.335289857,0.15018895
5.929166612,-0.759878757,0.335771131,0.150201274
5.929166612,-0.839886579,0.344743868,0.150212972
5.929166612,-0.919894402,0.355456698,0.150224817
5.929166612,-0.999902224,0.363750336,0.150236506
5.929166612,-1.079910046,0.368711079,0.150247739
5.929166612,-1.159917868,0.371006531,0.150258375
5.929166612,-1.23992569,0.371613789,0.1502682
5.929166612,-1.319933512,0.371318082,0.150277163
5.929166612,-1.399941334,0.370607803,0.150285194
5.929166612,-1.479949156,0.369721156,0.150292271
5.929166612,-1.559956978,0.368705879,0.150298369
5.929166612,-1.639964801,0.367442557,0.150303481
5.929166612,-1.719972623,0.365625153,0.150307582
5.929166612,-1.799980445,0.362718693,0.150310635
5.929166612,-1.879988267,0.357916367,0.150312806
5.929166612,-1.959996089,0.350177887,0.150313326
6.04750022,1.96001475,0.020961426,0.149854906
6.04750022,1.880044251,0.022208811,0.149855996
6.04750022,1.800073751,0.022779322,0.1498589
6.04750022,1.720103252,0.022812032,0.149863341
6.04750022,1.640132752,0.022109919,0.149869305
6.04750022,1.560162253,0.02049016,0.149877146
6.04750022,1.480191753,0.017793161,0.149886772
6.04750022,1.400221254,0.013921229,0.149898253
6.04750022,1.320250754,0.008804615,0.149911468
6.04750022,1.240280255,0.003521963,0.149925834
6.047499945,1.160291318,0.010452305,0.149941978
6.047499945,1.080283942,0.029479005,0.149957428
6.047499945,1.000276567,0.066261429,0.149967903
6.047499945,0.920269192,0.114408058,0.149970557
6.047499945,0.840261817,0.160928365,0.14996979
6.047499945,0.760254442,0.20283401,0.149966225
6.047499945,0.680247067,0.239716329,0.149962023
6.047499945,0.600239692,0.271650528,0.14995879
6.047499945,0.520232317,0.298852313,0.149957841
6.047499945,0.440224941,0.3216342,0.149959871
6.047499945,0.360217566,0.340352219,0.149965067
6.047499945,0.280210191,0.355383464,0.149973352
6.047499945,0.200202816,0.367119051,0.149984421
6.047499945,0.120195441,0.37595585,0.14999786
6.047499945,0.040188066,0.382283343,0.150013197
6.047499945,-0.039819309,0.386458054,0.150029971
6.047499945,-0.119826684,0.388749896,0.150047723
6.047499945,-0.19983406,0.389231723,0.150066068
6.047499945,-0.279841435,0.387595382,0.150084564
6.047499945,-0.35984881,0.382997248,0.15010285
6.047499945,-0.439856185,0.374288333,0.150120465
6.047480903,-0.521180198,0.361035769,0.150137157
6.047539856,-0.59999975,0.346796606,0.150151877
6.047482713,-0.678690487,0.336535978,0.15016378
6.047499945,-0.759885685,0.336801278,0.150175438
6.047499945,-0.839893061,0.345138462,0.150186527
6.047499945,-0.919900436,0.355388086,0.150197695
6.047499945,-0.999907811,0.363523183,0.150208699
6.047499945,-1.079915186,0.368510797,0.150219289
6.047499945,-1.159922561,0.370893315,0.150229299
6.047499945,-1.239929936,0.371584362,0.150238544
6.047499945,-1.319937311,0.371349164,0.15024697
6.047499945,-1.399944687,0.370675689,0.150254519
6.047499945,-1.479952062,0.369806115,0.150261169
6.047499945,-1.559959437,0.368790082,0.1502669
6.047499945,-1.639966812,0.367507058,0.150271701
6.047499945,-1.719974187,0.365649024,0.150275555
6.047499945,-1.799981562,0.362682477,0.15027841
6.047499945,-1.879988937,0.357812187,0.150280481
6.047499945,-1.959996312,0.350022806,0.150280877
6.165833554,1.960013856,0.02280191,0.149849807
6.165833554,1.880041569,0.024052362,0.149851107
6.165833554,1.800069282,0.024601445,0.149854123
6.165833554,1.720096994,0.024578836,0.149858979
6.165833554,1.640124707,0.023774318,0.149865419
6.165833554,1.560152419,0.021951,0.149873978
6.165833554,1.480180132,0.018936672,0.149884534
6.165833554,1.400207845,0.014701973,0.149897203
6.165833554,1.320235557,0.009584569,0.149911738
6.165833554,1.24026327,0.007035415,0.149927881
6.165833278,1.160273662,0.015150168,0.149945552
6.165833278,1.080266734,0.033024525,0.149962858
6.165833278,1.000259806,0.06705028,0.149975819
6.165833278,0.920252878,0.114196385,0.149978225
6.165833278,0.840245949,0.160790188,0.149974796
6.165833278,0.760239021,0.202837585,0.149968024
6.165833278,0.680232093,0.239802095,0.149960269
6.165833278,0.600225165,0.27175469,0.149953594
6.165833278,0.520218237,0.298911118,0.149949959
6.165833278,0.440211309,0.321615706,0.149949938
6.165833278,0.36020438,0.340254438,0.149953551
6.165833278,0.280197452,0.35521852,0.149960587
6.165833278,0.200190524,0.366904358,0.149970617
6.165833278,0.120183596,0.375708682,0.149983135
6.165833278,0.040176668,0.382017149,0.14999761
6.165833278,-0.03983026,0.386178254,0.150013542
6.165833278,-0.119837188,0.388449227,0.150030451
6.165833278,-0.199844117,0.388885672,0.150047927
6.165833278,-0.279851045,0.387172794,0.150065529
6.165833278,-0.359857973,0.382508378,0.150082838
6.165833278,-0.439864901,0.373871533,0.150099397
6.1658142,-0.521108671,0.361007637,0.15011496
6.165873029,-0.599999765,0.347363959,0.150128902
6.165816016,-0.678769851,0.337662595,0.150140056
6.165833278,-0.759892614,0.337754201,0.15015122
6.165833278,-0.839899542,0.345513718,0.150161779
6.165833278,-0.91990647,0.355313852,0.150172365
6.165833278,-0.999913398,0.363275863,0.150182774
6.165833278,-1.079920326,0.368272655,0.150192791
6.165833278,-1.159927254,0.370730654,0.150202244
6.165833278,-1.239934183,0.371499558,0.150210972
6.165833278,-1.319941111,0.371322104,0.15021892
6.165833278,-1.399948039,0.370683924,0.150226036
6.165833278,-1.479954967,0.369830185,0.150232301
6.165833278,-1.559961895,0.368812121,0.150237698
6.165833278,-1.639968823,0.367508204,0.150242216
6.165833278,-1.719975751,0.365608875,0.150245845
6.165833278,-1.79998268,0.362582765,0.150248517
6.165833278,-1.879989608,0.357646581,0.150250497
6.165833278,-1.959996536,0.349809331,0.150250776
6.284166887,1.960012962,0.02503414,0.14984047
6.284166887,1.880038887,0.026290682,0.149841922
6.284166887,1.800064812,0.026856054,0.149844698
6.284166887,1.720090736,0.026833927,0.149849502
6.284166887,1.640116661,0.02600577,0.149855769
6.284166887,1.560142586,0.024076322,0.149864215
6.284166887,1.480168511,0.020866387,0.14987471
6.284166887,1.400194435,0.016470321,0.149887407
6.284166887,1.32022036,0.011780623,0.149902082
6.284166887,1.240246285,0.011095469,0.149918538
6.284166612,1.160256006,0.019961729,0.149936435
6.284166612,1.080249525,0.037829127,0.149953551
6.284166612,1.000243044,0.06924148,0.149966874
6.284166612,0.920236563,0.114516388,0.149970298
6.284166612,0.840230082,0.161068943,0.14996461
6.284166612,0.760223601,0.203310838,0.149955358
6.284166612,0.680217119,0.240410634,0.14994534
6.284166612,0.600210638,0.27241669,0.149936743
6.284166612,0.520204157,0.299462901,0.14993196
6.284166612,0.440197676,0.322004335,0.14993149
6.284166612,0.360191195,0.340483387,0.149935046
6.284166612,0.280184713,0.355310776,0.149942219
6.284166612,0.200178232,0.366888074,0.149952433
6.284166612,0.120171751,0.375610599,0.149965091
6.284166612,0.04016527,0.381858551,0.149979613
6.284166612,-0.039841211,0.385971141,0.149995468
6.284166612,-0.119847692,0.388191264,0.150012178
6.284166612,-0.199854174,0.388557121,0.15002933
6.284166612,-0.279860655,0.386748838,0.150046504
6.284166612,-0.359867136,0.382006451,0.150063283
6.284166612,-0.439873617,0.373432361,0.150079197
6.284147496,-0.521037145,0.360950754,0.150093897
6.284206203,-0.59999978,0.347835705,0.150107083
6.284149319,-0.678849215,0.338671171,0.150117802
6.284166612,-0.759899542,0.338627833,0.15012857
6.284166612,-0.839906023,0.345862904,0.150138675
6.284166612,-0.919912504,0.35522945,0.150148768
6.284166612,-0.999918985,0.363007296,0.150158664
6.284166612,-1.079925466,0.367997376,0.150168174
6.284166612,-1.159931948,0.370519881,0.150177131
6.284166612,-1.239938429,0.371360943,0.150185395
6.284166612,-1.31994491,0.37123867,0.150192912
6.284166612,-1.399951391,0.370634517,0.150199634
6.284166612,-1.479957872,0.369795636,0.150205549
6.284166612,-1.559964354,0.368774523,0.15021064
6.284166612,-1.639970835,0.367448769,0.150214898
6.284166612,-1.719977316,0.365507708,0.15021832
6.284166612,-1.799983797,0.362422722,0.150220821
6.284166612,-1.879990278,0.357422736,0.150222718
6.284166612,-1.959996759,0.349540502,0.150222887
6.40250022,1.960012068,0.027679777,0.149826625
6.40250022,1.880036205,0.02894274,0.149828135
6.40250022,1.800060342,0.029561879,0.149830242
6.40250022,1.720084479,0.029597024,0.149834391
6.40250022,1.640108616,0.028821577,0.149839658
6.40250022,1.560132752,0.026872552,0.149846926
6.40250022,1.480156889,0.023551075,0.149856079
6.40250022,1.400181026,0.019071081,0.149867333
6.40250022,1.320205163,0.014775457,0.149880603
6.40250022,1.240229299,0.015135736,0.149895696
6.402499945,1.160238351,0.024722676,0.149912175
6.402499945,1.080232317,0.043154004,0.149928006
6.402499945,1.000226282,0.072989317,0.149939498
6.402499945,0.920220248,0.115979005,0.149942455
6.402499945,0.840214214,0.162134747,0.149935057
6.402499945,0.76020818,0.204524735,0.149924367
6.402499945,0.680202146,0.241676132,0.149913977
6.402499945,0.600196111,0.273674941,0.149906034
6.402499945,0.520190077,0.300536519,0.149902705
6.402499945,0.440184043,0.32280276,0.149904004
6.402499945,0.360178009,0.341025722,0.149909417
6.402499945,0.280171975,0.355638703,0.149918341
6.402499945,0.20016594,0.367045313,0.149930085
6.402499945,0.120159906,0.375636226,0.149944
6.402499945,0.040153872,0.381783396,0.149959485
6.402499945,-0.039852162,0.385814459,0.14997602
6.402499945,-0.119858196,0.387956039,0.149993148
6.402499945,-0.199864231,0.388228551,0.150010483
6.402499945,-0.279870265,0.386308575,0.150027639
6.402499945,-0.359876299,0.381479607,0.150044225
6.402499945,-0.439882333,0.372961821,0.150059813
6.402480792,-0.520965619,0.360836767,0.150074048
6.402539378,-0.599999795,0.348231122,0.150086595
6.402482621,-0.678928578,0.339563674,0.150097051
6.402499945,-0.75990647,0.339418955,0.150107478
6.402499945,-0.839912504,0.346178741,0.1501172
6.402499945,-0.919918538,0.355129519,0.150126873
6.402499945,-0.999924573,0.362715441,0.150136321
6.402499945,-1.079930607,0.367684924,0.150145379
6.402499945,-1.159936641,0.37026179,0.150153891
6.402499945,-1.239942675,0.371169657,0.150161733
6.402499945,-1.319948709,0.37110025,0.150168854
6.402499945,-1.399954744,0.370529119,0.150175215
6.402499945,-1.479960778,0.369704395,0.150180805
6.402499945,-1.559966812,0.368679493,0.150185612
6.402499945,-1.639972846,0.36733123,0.150189627
6.402499945,-1.71997888,0.365348245,0.150192855
6.402499945,-1.799984915,0.362205241,0.150195198
6.402499945,-1.879990949,0.357143575,0.150197017
6.402499945,-1.959996983,0.349219115,0.150197081
6.520833554,1.960011174,0.030724532,0.149808397
6.520833554,1.880033523,0.031989944,0.14980983
6.520833554,1.800055872,0.032695621,0.149810785
6.520833554,1.720078221,0.03283927,0.149813559
6.520833554,1.64010057,0.032180466,0.149816839
6.520833554,1.560122919,0.030272329,0.149821628
6.520833554,1.480145268,0.0268646,0.149827846
6.520833554,1.400167617,0.02223358,0.149835818
6.520833554,1.320189965,0.018018386,0.149845676
6.520833554,1.240212314,0.018850222,0.149857355
6.520833278,1.160220695,0.029225867,0.149870389
6.520833278,1.080215108,0.048723985,0.149882929
6.520833278,1.000209521,0.078047405,0.149891221
6.520833278,0.920203934,0.11897112,0.149892335
6.520833278,0.840198346,0.164324772,0.149884383
6.520833278,0.760192759,0.206661501,0.14987416
6.520833278,0.680187172,0.243742884,0.149865698
6.520833278,0.600181585,0.275581489,0.14986162
6.520833278,0.520175997,0.302081449,0.149862825
6.520833278,0.44017041,0.32394788,0.149868367
6.520833278,0.360164823,0.341818925,0.14987765
6.520833278,0.280159236,0.356144081,0.149889933
6.520833278,0.200153649,0.367323607,0.149904492
6.520833278,0.120148061,0.375739315,0.149920682
6.520833278,0.040142474,0.381751593,0.149937944
6.520833278,-0.039863113,0.385673753,0.149955808
6.520833278,-0.1198687,0.387714168,0.149973874
6.520833278,-0.199874288,0.387875082,0.149991809
6.520833278,-0.279879875,0.385831024,0.150009279
6.520833278,-0.359885462,0.38091017,0.150025935
6.520833278,-0.439891049,0.372445563,0.150041411
6.520814088,-0.520894092,0.360658534,0.150055416
6.520872555,-0.599999811,0.348542931,0.150067578
6.520815924,-0.679007942,0.340340618,0.150077847
6.520833278,-0.759913398,0.340123596,0.150087969
6.520833278,-0.839918985,0.346453757,0.150097367
6.520833278,-0.919924573,0.355008181,0.150106673
6.520833278,-0.99993016,0.362397522,0.150115718
6.520833278,-1.079935747,0.36733464,0.150124365
6.520833278,-1.159941334,0.369956722,0.150132466
6.520833278,-1.239946921,0.370926508,0.150139915
6.520833278,-1.319952509,0.370907964,0.150146666
6.520833278,-1.399958096,0.370369146,0.150152687
6.520833278,-1.479963683,0.369558178,0.150157971
6.520833278,-1.55996927,0.368529045,0.150162508
6.520833278,-1.639974858,0.367157883,0.150166293
6.520833278,-1.719980445,0.365133039,0.150169337
6.520833278,-1.799986032,0.361933049,0.150171529
6.520833278,-1.879991619,0.35681186,0.150173274
6.520833278,-1.959997206,0.348847814,0.150173238
6.639166887,1.96001028,0.034107453,0.14978645
6.639166887,1.880030841,0.035367318,0.149787632
6.639166887,1.800051402,0.036185294,0.149786944
6.639166887,1.720071963,0.036479781,0.149787561
6.639166887,1.640092524,0.03598453,0.149787777
6.639166887,1.560113085,0.034145488,0.149788641
6.639166887,1.480133646,0.030615349,0.149790125
6.639166887,1.400154207,0.025643208,0.149792721
6.639166887,1.320174768,0.021055202,0.149796844
6.639166887,1.240195329,0.021907853,0.149802908
6.639166612,1.16020304,0.033221984,0.149810279
6.639166612,1.080197899,0.054290729,0.149817491
6.639166612,1.000192759,0.084067892,0.149821525
6.639166612,0.920187619,0.123557876,0.149820459
6.639166612,0.840182479,0.167853901,0.149813588
6.639166612,0.760177338,0.209826309,0.149806528
6.639166612,0.680172198,0.246642476,0.149803405
6.639166612,0.600167058,0.278049074,0.149807123
6.639166612,0.520161918,0.303952529,0.149815401
6.639166612,0.440156777,0.325307556,0.149827293
6.639166612,0.360151637,0.342750878,0.149842088
6.639166612,0.280146497,0.356733013,0.149858992
6.639166612,0.200141357,0.367644721,0.149877332
6.639166612,0.120136216,0.375854906,0.149896539
6.639166612,0.040131076,0.381709338,0.149916145
6.639166612,-0.039874064,0.385504473,0.149935774
6.639166612,-0.119879204,0.387428822,0.149955117
6.639166612,-0.199884345,0.387466386,0.149973916
6.639166612,-0.279889485,0.385291343,0.149991908
6.639166612,-0.359894625,0.380277758,0.150008801
6.639166612,-0.439899765,0.371866866,0.150024293
6.639147383,-0.520822566,0.360405197,0.150038185
6.639205733,-0.599999826,0.348764009,0.150050109
6.639149226,-0.679087306,0.341000909,0.150060237
6.639166612,-0.759920326,0.340737264,0.150070092
6.639166612,-0.839925466,0.346680505,0.150079206
6.639166612,-0.919930607,0.354859307,0.150088175
6.639166612,-0.999935747,0.362050313,0.150096843
6.639166612,-1.079940887,0.366945466,0.150105099
6.639166612,-1.159946027,0.369604748,0.150112809
6.639166612,-1.239951168,0.370632129,0.150119881
6.639166612,-1.319956308,0.370662815,0.150126275
6.639166612,-1.399961448,0.370155923,0.150131967
6.639166612,-1.479966588,0.369358628,0.150136952
6.639166612,-1.559971729,0.368325129,0.150141229
6.639166612,-1.639976869,0.36693097,0.150144789
6.639166612,-1.719982009,0.364864587,0.150147654
6.639166612,-1.799987149,0.361608813,0.150149698
6.639166612,-1.87999229,0.356430296,0.150151371
6.639166612,-1.95999743,0.348429193,0.150151239
6.75750022,1.960009387,0.037710509,0.149762114
6.75750022,1.88002816,0.038954974,0.149762841
6.75750022,1.800046933,0.039903965,0.149760081
6.75750022,1.720065706,0.040383128,0.14975779
6.75750022,1.640084479,0.040083352,0.149753887
6.75750022,1.560103252,0.038314792,0.14974935
6.75750022,1.480122025,0.034579302,0.149744224
6.75750022,1.400140798,0.02899336,0.14973918
6.75750022,1.320159571,0.02349894,0.149735108
6.75750022,1.240178344,0.023828361,0.149733374
6.757499945,1.160185384,0.036397293,0.149733234
6.757499945,1.080180691,0.059686731,0.149733874
6.757499945,1.000175997,0.090700062,0.149733671
6.757499945,0.920171304,0.129496269,0.149731494
6.757499945,0.840166611,0.172686635,0.149727749
6.757499945,0.760161918,0.213976827,0.14972736
6.757499945,0.680157224,0.250294422,0.149734793
6.757499945,0.600152531,0.280746802,0.14974863
6.757499945,0.520147838,0.305926028,0.149765584
6.757499945,0.440143145,0.32670023,0.149785066
6.757499945,0.360138451,0.343675127,0.149806238
6.757499945,0.280133758,0.357287642,0.149828373
6.757499945,0.200129065,0.36791377,0.149850919
6.757499945,0.120124372,0.3759065,0.149873435
6.757499945,0.040119678,0.381594816,0.149895584
6.757499945,-0.039885015,0.385256556,0.149917113
6.757499945,-0.119889708,0.387059429,0.149937823
6.757499945,-0.199894402,0.386969723,0.149957547
6.757499945,-0.279899095,0.384663351,0.149976103
6.757499945,-0.359903788,0.379561557,0.149993266
6.757499945,-0.439908481,0.371209216,0.150008801
6.757480679,-0.520751039,0.360065448,0.1500226
6.757538912,-0.599999841,0.348886473,0.150034335
